SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].O.O.O.[Ca+2],318.15,isobutanol,CC(C)CO,0.000776,0.0081955922715417,-2.0864196557642707,Atorvastatin calcium,344423-98-9,656846,No,10.1016/j.molliq.2020.115124
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].O.O.O.[Ca+2],323.15,isobutanol,CC(C)CO,0.000976,0.0102560150242597,-1.9890213516173487,Atorvastatin calcium,344423-98-9,656846,No,10.1016/j.molliq.2020.115124
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].O.O.O.[Ca+2],328.15,isobutanol,CC(C)CO,0.001213,0.0126884274984375,-1.8965921975324012,Atorvastatin calcium,344423-98-9,656846,No,10.1016/j.molliq.2020.115124
N#CCNC(=O)c1cnccc1C(F)(F)F,283.15,isobutanol,CC(C)CO,0.0015249999999999,0.016685784708965,-1.777653364270817,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,288.15,isobutanol,CC(C)CO,0.002019,0.0219926489118326,-1.6577224587470505,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,293.15,isobutanol,CC(C)CO,0.002641,0.0286519718151207,-1.5428454847276956,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,298.15,isobutanol,CC(C)CO,0.003428,0.0370271556499248,-1.431479648279671,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,303.15,isobutanol,CC(C)CO,0.004412,0.0474853983503452,-1.3234399143910731,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,308.15,isobutanol,CC(C)CO,0.005614,0.060194443077609,-1.2204435993089957,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,313.15,isobutanol,CC(C)CO,0.007104,0.0758996900286177,-1.1197599977426718,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,318.15,isobutanol,CC(C)CO,0.008853,0.0942613972466501,-1.0256661269356813,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
N#CCNC(=O)c1cnccc1C(F)(F)F,323.15,isobutanol,CC(C)CO,0.0110499999999999,0.1172985640375704,-0.9307073044605711,Flonicamid,158062-67-0,9834513,No,10.1016/j.molliq.2021.116233
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,278.15,isobutanol,CC(C)CO,0.0077178,0.0853836474433747,-1.068625296818369,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,283.15,isobutanol,CC(C)CO,0.0082338,0.0906995219402219,-1.04239500201676,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,288.15,isobutanol,CC(C)CO,0.0089572,0.098252442640967,-1.0076566438807126,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,293.15,isobutanol,CC(C)CO,0.0100675,0.1100407852295718,-0.9584463192306152,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,298.15,isobutanol,CC(C)CO,0.011339,0.1234569580765349,-0.9084844280561816,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,303.15,isobutanol,CC(C)CO,0.0120825,0.1310510063838258,-0.8825596396142594,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,308.15,isobutanol,CC(C)CO,0.0131272,0.1418240608673471,-0.8482500835713285,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,313.15,isobutanol,CC(C)CO,0.014404,0.1550332998589308,-0.8095750089799146,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,318.15,isobutanol,CC(C)CO,0.0163553,0.1754695401863457,-0.7557982619736312,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,323.15,isobutanol,CC(C)CO,0.0182460999999999,0.1951066930277905,-0.7097278321166098,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
NS(=O)(c1c(C(OC)=O)cccc1)=O,272.15,isobutanol,CC(C)CO,0.0006727,0.007432579696154,-2.128860425356881,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,278.75,isobutanol,CC(C)CO,0.001003,0.0110154281516727,-1.957998617869075,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,283.15,isobutanol,CC(C)CO,0.001286,0.014067399402876,-1.8517861818382344,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,288.15,isobutanol,CC(C)CO,0.00171,0.0186209950658976,-1.729997114972203,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,293.05,isobutanol,CC(C)CO,0.002237,0.0242582553324134,-1.6151404370536186,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,298.05,isobutanol,CC(C)CO,0.002911,0.0314337420082242,-1.5026039156166,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,303.15,isobutanol,CC(C)CO,0.0037799999999999,0.0406575101119932,-1.3908592213136286,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,308.05,isobutanol,CC(C)CO,0.00479,0.0513110088768957,-1.289789446163924,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,312.15,isobutanol,CC(C)CO,0.005856,0.0625413110951096,-1.2038330185935182,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,318.15,isobutanol,CC(C)CO,0.007748,0.0824041546941059,-1.084050891273311,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(c1c(C(OC)=O)cccc1)=O,324.15,isobutanol,CC(C)CO,0.0101,0.107030943906418,-0.9704906445113732,Methyl 2-sulfamoylbenzoate,57683-71-3,21221501,No,10.1016/j.molliq.2021.116618
O=[N+]([O-])c1cn[nH]c1,288.15,isobutanol,CC(C)CO,0.05489,0.6313560810121028,-0.1997256321959285,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,293.15,isobutanol,CC(C)CO,0.06475,0.7491170486063965,-0.1254503190264012,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,298.15,isobutanol,CC(C)CO,0.07619,0.8877762733422567,-0.0516964660849566,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,303.15,isobutanol,CC(C)CO,0.09082,1.07037475871123,0.0295358591292026,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,308.15,isobutanol,CC(C)CO,0.1075,1.2842194201318269,0.1086392330873434,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,313.15,isobutanol,CC(C)CO,0.1321999999999999,1.616041911761393,0.2084526199352655,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,318.15,isobutanol,CC(C)CO,0.1613,2.029594157363342,0.3074092040025427,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,323.15,isobutanol,CC(C)CO,0.1951,2.5446033483777,0.4056200943205998,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,328.15,isobutanol,CC(C)CO,0.2471999999999999,3.4307473664135393,0.5353887386297288,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
COc1ccc(C=O)cc1O,278.15,isobutanol,CC(C)CO,0.0086,0.0952282757149528,-1.0212340793080257,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,283.15,isobutanol,CC(C)CO,0.0098,0.1081227644657854,-0.9660828588585544,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,288.15,isobutanol,CC(C)CO,0.0161,0.1778846242907255,-0.7498615891520402,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,293.15,isobutanol,CC(C)CO,0.0192,0.211815821587851,-0.6740416033802384,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,298.15,isobutanol,CC(C)CO,0.0223,0.2455203345861124,-0.6099125327352297,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,303.15,isobutanol,CC(C)CO,0.0271,0.2984731868597091,-0.5250946773383192,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,308.15,isobutanol,CC(C)CO,0.0338,0.3729826761988393,-0.4283113392528961,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,313.15,isobutanol,CC(C)CO,0.042,0.4650767103609903,-0.3324754081018066,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,318.15,isobutanol,CC(C)CO,0.0499,0.5542589403879351,-0.2562872928371441,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,278.15,isobutanol,CC(C)CO,0.00375,0.0413218081805918,-1.3838206826589108,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,283.15,isobutanol,CC(C)CO,0.004,0.0438747485345548,-1.3577853596513203,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,288.15,isobutanol,CC(C)CO,0.0052499999999999,0.0573731706151791,-1.2412911490259124,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,293.15,isobutanol,CC(C)CO,0.00684,0.0745202849702072,-1.127725493003494,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,298.15,isobutanol,CC(C)CO,0.00911,0.0989648910338797,-1.0045188491859878,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,303.15,isobutanol,CC(C)CO,0.0121,0.1312431423284216,-0.8819233799352098,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,308.15,isobutanol,CC(C)CO,0.01663,0.1803077059304334,-0.7439857121486447,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,313.15,isobutanol,CC(C)CO,0.02251,0.2442890397786654,-0.6120960175555202,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,318.15,isobutanol,CC(C)CO,0.0313699999999999,0.3417732613212144,-0.466261917375637,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,323.15,isobutanol,CC(C)CO,0.04406,0.4838587628573151,-0.315281389312436,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
Cn1cc[nH]c1=S,278.15,isobutanol,CC(C)CO,0.019,0.212618464586715,-0.6723990224095806,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,283.15,isobutanol,CC(C)CO,0.0233,0.2606205882798472,-0.5839912792483433,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,288.15,isobutanol,CC(C)CO,0.0289,0.3235172065977392,-0.4901026159791309,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,293.15,isobutanol,CC(C)CO,0.0365,0.4099008043692591,-0.3873212294444451,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,298.15,isobutanol,CC(C)CO,0.0438999999999999,0.4942531222169176,-0.3060505785498575,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,303.15,isobutanol,CC(C)CO,0.0542,0.614050673495054,-0.2117957879611101,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,308.15,isobutanol,CC(C)CO,0.0655999999999999,0.748531365580979,-0.1257899967727139,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,313.15,isobutanol,CC(C)CO,0.0809,0.9337412951007856,-0.0297734339126265,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,318.15,isobutanol,CC(C)CO,0.0966,1.1284401235671466,0.0524785198211583,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,323.15,isobutanol,CC(C)CO,0.1165,1.3842805723254428,0.1412241238369381,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
O=c1[nH]cc(F)c(=O)[nH]1,283.15,isobutanol,CC(C)CO,0.000629,0.0068760320143675,-2.162662109932804,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,288.15,isobutanol,CC(C)CO,0.000731,0.0079524044141348,-2.099501542297716,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,293.15,isobutanol,CC(C)CO,0.0008539999999999,0.0092483986518556,-2.033933458273718,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,298.15,isobutanol,CC(C)CO,0.001006,0.0108398511912666,-1.9649766797215575,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,303.15,isobutanol,CC(C)CO,0.001199,0.0128630645720409,-1.890655550216595,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,308.15,isobutanol,CC(C)CO,0.001426,0.0152257349408058,-1.8174217349490769,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,313.15,isobutanol,CC(C)CO,0.001726,0.0183413729524678,-1.736568158122744,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,318.15,isobutanol,CC(C)CO,0.00213,0.0225261575297525,-1.647312883107263,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
O=c1[nH]cc(F)c(=O)[nH]1,323.15,isobutanol,CC(C)CO,0.0026149999999999,0.0275241308035406,-1.5602863869133887,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.118733
CC(=O)c1cccc(O)c1,289.15,isobutanol,CC(C)CO,0.1187599999999999,1.4637051136576829,0.1654535901028411,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,292.15,isobutanol,CC(C)CO,0.12598,1.5609323002651905,0.193384067534654,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,295.15,isobutanol,CC(C)CO,0.14562,1.8403323975474415,0.2648962715872469,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,298.15,isobutanol,CC(C)CO,0.1658299999999999,2.139916134645617,0.3303967532677265,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,301.15,isobutanol,CC(C)CO,0.18445,2.4276609077354383,0.3851880249963734,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,304.15,isobutanol,CC(C)CO,0.20461,2.753073438533447,0.4398177964003931,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,307.15,isobutanol,CC(C)CO,0.23548,3.286574771075526,0.5167435171263881,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,310.15,isobutanol,CC(C)CO,0.26452,3.826215281135859,0.5827694018593542,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,313.15,isobutanol,CC(C)CO,0.29262,4.388256854348778,0.6422920398601979,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,316.15,isobutanol,CC(C)CO,0.32012,4.979175739867229,0.6971574549574571,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,319.15,isobutanol,CC(C)CO,0.34823,5.633008738276315,0.7507404249407017,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,322.15,isobutanol,CC(C)CO,0.38012,6.4456904966526,0.8092694481165921,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
CC(=O)c1cccc(O)c1,325.15,isobutanol,CC(C)CO,0.42074,7.611677522048467,0.8814803805921837,m-hydroxyacetophenone (m-HAP),121-71-1,8487,No,10.1016/j.molliq.2022.118798
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,278.15,isobutanol,CC(C)CO,0.000942,0.0103508635851557,-1.9850234149778925,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,283.15,isobutanol,CC(C)CO,0.0011819999999999,0.0129284096193631,-1.8884548963118393,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,288.15,isobutanol,CC(C)CO,0.0014349999999999,0.0156220871633956,-1.8062609433786347,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,293.15,isobutanol,CC(C)CO,0.0017519999999999,0.0189903635173518,-1.7214667218312305,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,298.15,isobutanol,CC(C)CO,0.002137,0.0230527012420065,-1.6372781780503436,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,303.15,isobutanol,CC(C)CO,0.002609,0.0280293398450938,-1.5523871307452128,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,308.15,isobutanol,CC(C)CO,0.003126,0.0334339507373901,-1.4758123017780318,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,313.15,isobutanol,CC(C)CO,0.00376,0.0400372906140688,-1.397535319583627,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,318.15,isobutanol,CC(C)CO,0.004581,0.0485663924965691,-1.3136641546496697,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,323.15,isobutanol,CC(C)CO,0.005599,0.0591090075370774,-1.228346332560929,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
O=C(c1ccccc1)c1ccc(Cl)cc1,278.15,isobutanol,CC(C)CO,0.010202,0.1131501492848518,-0.9463448687216732,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,283.15,isobutanol,CC(C)CO,0.011339,0.1252971925004586,-0.902058660013182,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,288.15,isobutanol,CC(C)CO,0.013766,0.1517369289618876,-0.8189087099675013,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,293.15,isobutanol,CC(C)CO,0.017267,0.190116133960267,-0.7209810257300778,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,298.15,isobutanol,CC(C)CO,0.022546,0.2482912379705985,-0.6050386061327566,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,303.15,isobutanol,CC(C)CO,0.030514,0.3372576698557335,-0.4720381648935806,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,308.15,isobutanol,CC(C)CO,0.040824,0.4537913835796224,-0.3431437545933261,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,313.15,isobutanol,CC(C)CO,0.054945,0.6167538996105709,-0.209888095873089,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,318.15,isobutanol,CC(C)CO,0.082108,0.9440073344322284,-0.0250246314529156,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
O=C(c1ccccc1)c1ccc(Cl)cc1,323.15,isobutanol,CC(C)CO,0.1229899999999999,1.472210830821202,0.1679700084428831,4-chlorobenzophenone,134-85-0,8653,No,10.1016/j.molliq.2022.119438
CC(N)=S,273.15,isobutanol,CC(C)CO,0.03229,0.3680708872768876,-0.4340685319013611,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,277.95,isobutanol,CC(C)CO,0.04005,0.4580935490683837,-0.3390458239709809,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,283.45,isobutanol,CC(C)CO,0.05085,0.5851182237481203,-0.2327563753980884,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,288.25,isobutanol,CC(C)CO,0.06214,0.7202648842508289,-0.1425077582732195,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,293.25,isobutanol,CC(C)CO,0.07611,0.891163321345451,-0.050042696570123,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,298.15,isobutanol,CC(C)CO,0.09222,1.093535098947491,0.0388327270486291,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,302.35,isobutanol,CC(C)CO,0.1079,1.2967395766295755,0.1128527657610908,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,308.05,isobutanol,CC(C)CO,0.1331,1.6368120898034355,0.2139988241610521,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,313.35,isobutanol,CC(C)CO,0.1602,2.0229311025497165,0.305981091721862,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
CC(N)=S,318.25,isobutanol,CC(C)CO,0.1894,2.4656696481561,0.391934889131749,Thioacetamide,62-55-5,2723949,No,10.1016/j.molliq.2022.119847
